productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,extSpeed,extFlavorText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower,extLife,extMemoryCost,extLevel,extDurability
494415,Tome of Knowledge,Tome of Knowledge,https://tcgplayer-cdn.tcgplayer.com/product/494415_200w.jpg,74,23123,https://cpt.tcgcsv.com/kNZ5,2023-04-28T04:03:10.867,1,Uncommon,057,[Class Bonus] Your champion gets +1 level. (Apply this effect only if your champion's class matches this card's class.)<br>Banish Tome of Knowledge: Draw a card.,Item;Regalia,Book,Norm,Mage,,,,0.12,0.2,0.5,0.2,,Normal,,,1,,
494415,Tome of Knowledge,Tome of Knowledge,https://tcgplayer-cdn.tcgplayer.com/product/494415_200w.jpg,74,23123,https://cpt.tcgcsv.com/kNZ5,2023-04-28T04:03:10.867,1,Uncommon,057,[Class Bonus] Your champion gets +1 level. (Apply this effect only if your champion's class matches this card's class.)<br>Banish Tome of Knowledge: Draw a card.,Item;Regalia,Book,Norm,Mage,,,,25.0,28.52,30.0,,,Foil,,,1,,
494416,Tome of Sacred Lightning,Tome of Sacred Lightning,https://tcgplayer-cdn.tcgplayer.com/product/494416_200w.jpg,74,23123,https://cpt.tcgcsv.com/lNZ5,2023-04-28T04:03:10.867,1,Ultra Rare,062,"[Element Bonus] You may banish a Book regalia you control to activate this card from your material deck. If you do, Tome of Sacred Lightning enters the field with all abilities of the banished card.<br>[Class Bonus] REST: Banish a card at random from your memory. If a card was banished this way, draw a card.",Item;Regalia,Book,Arcane,Mage,,,,499.94,499.95,499.95,,,Foil,,,0,,
494416,Tome of Sacred Lightning,Tome of Sacred Lightning,https://tcgplayer-cdn.tcgplayer.com/product/494416_200w.jpg,74,23123,https://cpt.tcgcsv.com/lNZ5,2023-04-28T04:03:10.867,1,Ultra Rare,062,"[Element Bonus] You may banish a Book regalia you control to activate this card from your material deck. If you do, Tome of Sacred Lightning enters the field with all abilities of the banished card.<br>[Class Bonus] REST: Banish a card at random from your memory. If a card was banished this way, draw a card.",Item;Regalia,Book,Arcane,Mage,,,,3.99,5.29,10.0,3.43,,Normal,,,0,,
494417,Trained Hawk,Trained Hawk,https://tcgplayer-cdn.tcgplayer.com/product/494417_200w.jpg,74,23123,https://cpt.tcgcsv.com/mNZ5,2023-04-28T04:03:10.867,1,Common,228,True Sight (This ally can attack units with stealth.)<br>Vigor (This ally wakes up at the beginning of your end phase.),Ally,Animal;Bird,Wind,Tamer,3,,"<em>With eyes honed to spot the subtlest of movements, these animals are indispensible as hunting partners.</em>",0.1,0.27,0.74,0.49,,Normal,2,2,,,
494417,Trained Hawk,Trained Hawk,https://tcgplayer-cdn.tcgplayer.com/product/494417_200w.jpg,74,23123,https://cpt.tcgcsv.com/mNZ5,2023-04-28T04:03:10.867,1,Common,228,True Sight (This ally can attack units with stealth.)<br>Vigor (This ally wakes up at the beginning of your end phase.),Ally,Animal;Bird,Wind,Tamer,3,,"<em>With eyes honed to spot the subtlest of movements, these animals are indispensible as hunting partners.</em>",35.0,37.0,38.99,,,Foil,2,2,,,
494418,Training Session,Training Session,https://tcgplayer-cdn.tcgplayer.com/product/494418_200w.jpg,74,23123,https://cpt.tcgcsv.com/nNZ5,2023-04-28T04:03:10.867,1,Common,113,Put a buff counter on target ally you control. (Allies get +1 power and +1 life for each buff counter on them.),Action,Skill,Norm,Warrior;Tamer,2,Slow,"<em>With enough practice, even a shabby recruit can turn into a capable fighter.</em>",29.99,36.47,42.95,,,Foil,,,,,
494418,Training Session,Training Session,https://tcgplayer-cdn.tcgplayer.com/product/494418_200w.jpg,74,23123,https://cpt.tcgcsv.com/nNZ5,2023-04-28T04:03:10.867,1,Common,113,Put a buff counter on target ally you control. (Allies get +1 power and +1 life for each buff counter on them.),Action,Skill,Norm,Warrior;Tamer,2,Slow,"<em>With enough practice, even a shabby recruit can turn into a capable fighter.</em>",0.2,0.45,0.74,0.2,,Normal,,,,,
494419,"Triskit, Guidance Angel",Triskit Guidance Angel,https://tcgplayer-cdn.tcgplayer.com/product/494419_200w.jpg,74,23123,https://cpt.tcgcsv.com/pNZ5,2023-04-28T04:03:10.867,1,Super Rare,264,"(Unique — You can control only one object with this card's name.)<br>Fire, water and wind elements are enabled for you.<br>On Enter: You may banish your champion. If you do, Triskit becomes a unique champion with base level 3.",Ally;Unique,Angel,Luxem,Warrior,5,,,22.97,22.98,22.98,7.27,,Normal,2,12,,,
494419,"Triskit, Guidance Angel",Triskit Guidance Angel,https://tcgplayer-cdn.tcgplayer.com/product/494419_200w.jpg,74,23123,https://cpt.tcgcsv.com/pNZ5,2023-04-28T04:03:10.867,1,Super Rare,264,"(Unique — You can control only one object with this card's name.)<br>Fire, water and wind elements are enabled for you.<br>On Enter: You may banish your champion. If you do, Triskit becomes a unique champion with base level 3.",Ally;Unique,Angel,Luxem,Warrior,5,,,249.01,250.0,499.99,100.0,,Foil,2,12,,,
494420,"Tristan, Grim Stalker",Tristan Grim Stalker,https://tcgplayer-cdn.tcgplayer.com/product/494420_200w.jpg,74,23123,https://cpt.tcgcsv.com/qNZ5,2023-04-28T04:03:10.867,1,Common,019,"On Ally Hit: You may remove three preparation counters from Tristan. If you do, destroy the hit ally.<br>At the beginning of your end phase, if Tristan is awake, put a preparation counter on Tristan.",Champion,Human,Norm,Assassin,,,<em>Life is cheap. Just tell me how many.</em>,0.1,0.3,0.5,0.1,,Normal,,22,2,2,
494421,Trusty Steed,Trusty Steed,https://tcgplayer-cdn.tcgplayer.com/product/494421_200w.jpg,74,23123,https://cpt.tcgcsv.com/rNZ5,2023-04-28T04:03:10.867,1,Common,114,On Enter: Another target ally you control gets +2 power until end of turn.,Ally,Animal;Horse,Norm,Tamer,4,,"<em>Bonded and trained, these majestic creatures offer warriors powerful advantages in battle.</em>",20.0,23.99,24.0,,,Foil,1,3,,,
494421,Trusty Steed,Trusty Steed,https://tcgplayer-cdn.tcgplayer.com/product/494421_200w.jpg,74,23123,https://cpt.tcgcsv.com/rNZ5,2023-04-28T04:03:10.867,1,Common,114,On Enter: Another target ally you control gets +2 power until end of turn.,Ally,Animal;Horse,Norm,Tamer,4,,"<em>Bonded and trained, these majestic creatures offer warriors powerful advantages in battle.</em>",0.2,0.25,0.5,0.2,,Normal,1,3,,,
494422,Uncover the Plot,Uncover the Plot,https://tcgplayer-cdn.tcgplayer.com/product/494422_200w.jpg,74,23123,https://cpt.tcgcsv.com/sNZ5,2023-04-28T04:03:10.867,1,Rare,265,Target player reveals all cards in their memory. Draw a card.<br>[Class Bonus] Put two preparation counters on your champion. (Apply this effect only if your champion's class matches this card's class.),Action,Skill,Luxem,Assassin,2,Slow,,2.99,4.12,4.69,4.08,,Normal,,,,,
494422,Uncover the Plot,Uncover the Plot,https://tcgplayer-cdn.tcgplayer.com/product/494422_200w.jpg,74,23123,https://cpt.tcgcsv.com/sNZ5,2023-04-28T04:03:10.867,1,Rare,265,Target player reveals all cards in their memory. Draw a card.<br>[Class Bonus] Put two preparation counters on your champion. (Apply this effect only if your champion's class matches this card's class.),Action,Skill,Luxem,Assassin,2,Slow,,99.0,99.5,99.99,,,Foil,,,,,
494423,"Varuck, Smoldering Spire",Varuck Smoldering Spire,https://tcgplayer-cdn.tcgplayer.com/product/494423_200w.jpg,74,23123,https://cpt.tcgcsv.com/tNZ5,2023-04-28T04:03:10.867,1,Super Rare,158,"Upkeep — Whenever you materialize a card, sacrifice Varuck.<br>Damage dealt by fire element sources you control can't be prevented.",Domain;Unique,Castle,Fire,Mage,3,,"<em>Once decrepit, now ablaze with new blood.</em>",329.99,329.99,329.99,,,Foil,,,,,
494423,"Varuck, Smoldering Spire",Varuck Smoldering Spire,https://tcgplayer-cdn.tcgplayer.com/product/494423_200w.jpg,74,23123,https://cpt.tcgcsv.com/tNZ5,2023-04-28T04:03:10.867,1,Super Rare,158,"Upkeep — Whenever you materialize a card, sacrifice Varuck.<br>Damage dealt by fire element sources you control can't be prevented.",Domain;Unique,Castle,Fire,Mage,3,,"<em>Once decrepit, now ablaze with new blood.</em>",5.99,5.99,17.54,4.74,,Normal,,,,,
494424,Veiling Breeze,Veiling Breeze,https://tcgplayer-cdn.tcgplayer.com/product/494424_200w.jpg,74,23123,https://cpt.tcgcsv.com/vNZ5,2023-04-28T04:03:10.867,1,Common,229,"Reveal any amount of wind element cards from your memory. Until end of turn, whenever damage would be dealt to your champion, prevent an amount of that damage equal to the amount of cards revealed this way.",Action,Reaction;Spell,Wind,Assassin,1,Fast,,0.37,0.5,0.99,0.43,,Normal,,,,,
494424,Veiling Breeze,Veiling Breeze,https://tcgplayer-cdn.tcgplayer.com/product/494424_200w.jpg,74,23123,https://cpt.tcgcsv.com/vNZ5,2023-04-28T04:03:10.867,1,Common,229,"Reveal any amount of wind element cards from your memory. Until end of turn, whenever damage would be dealt to your champion, prevent an amount of that damage equal to the amount of cards revealed this way.",Action,Reaction;Spell,Wind,Assassin,1,Fast,,47.99,47.99,47.99,34.75,,Foil,,,,,
494425,"Vertus, Gaia's Roar",Vertus Gaias Roar,https://tcgplayer-cdn.tcgplayer.com/product/494425_200w.jpg,74,23123,https://cpt.tcgcsv.com/wNZ5,2023-04-28T04:03:10.867,1,Rare,275,Pride 10 (This ally won't obey you unless your champion is level 10 or higher.)<br>[Class Bonus] On Enter: Allies you control get +1 power for each Animal and/or Beast ally card in your graveyard until end of turn.,Ally;Unique,Beast;Lion,Tera,Tamer,4,,<em>All cower quickly before his might.<br></em>,99.99,99.99,99.99,,,Foil,8,6,,,
494425,"Vertus, Gaia's Roar",Vertus Gaias Roar,https://tcgplayer-cdn.tcgplayer.com/product/494425_200w.jpg,74,23123,https://cpt.tcgcsv.com/wNZ5,2023-04-28T04:03:10.867,1,Rare,275,Pride 10 (This ally won't obey you unless your champion is level 10 or higher.)<br>[Class Bonus] On Enter: Allies you control get +1 power for each Animal and/or Beast ally card in your graveyard until end of turn.,Ally;Unique,Beast;Lion,Tera,Tamer,4,,<em>All cower quickly before his might.<br></em>,0.87,1.0,5.0,0.93,,Normal,8,6,,,
494426,Veteran Soldier,Veteran Soldier,https://tcgplayer-cdn.tcgplayer.com/product/494426_200w.jpg,74,23123,https://cpt.tcgcsv.com/xNZ5,2023-04-28T04:03:10.867,1,Common,115,"Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Human,Norm,Warrior,5,,<em>The recent strife and turmoil within Aesa has hardened even the greenest of recruits.</em>,0.2,0.25,0.74,0.25,,Normal,2,3,,,
494426,Veteran Soldier,Veteran Soldier,https://tcgplayer-cdn.tcgplayer.com/product/494426_200w.jpg,74,23123,https://cpt.tcgcsv.com/xNZ5,2023-04-28T04:03:10.867,1,Common,115,"Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Human,Norm,Warrior,5,,<em>The recent strife and turmoil within Aesa has hardened even the greenest of recruits.</em>,38.99,38.99,38.99,,,Foil,2,3,,,
494427,Warrior's Longsword,Warriors Longsword,https://tcgplayer-cdn.tcgplayer.com/product/494427_200w.jpg,74,23123,https://cpt.tcgcsv.com/zNZ5,2023-04-28T04:03:10.867,1,Uncommon,058,[Class Bonus] Warrior's Longsword gets +1 power. (Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword,Norm,Warrior,,,<em>A dependable sword made of sturdy steel with an edge honed enough to pierce most defenses. A warrior's true companion.</em>,29.98,30.0,49.99,,,Foil,1,,1,,2
494427,Warrior's Longsword,Warriors Longsword,https://tcgplayer-cdn.tcgplayer.com/product/494427_200w.jpg,74,23123,https://cpt.tcgcsv.com/zNZ5,2023-04-28T04:03:10.867,1,Uncommon,058,[Class Bonus] Warrior's Longsword gets +1 power. (Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword,Norm,Warrior,,,<em>A dependable sword made of sturdy steel with an edge honed enough to pierce most defenses. A warrior's true companion.</em>,0.1,0.28,0.5,0.21,,Normal,1,,1,,2
494428,Water Barrier,Water Barrier,https://tcgplayer-cdn.tcgplayer.com/product/494428_200w.jpg,74,23123,https://cpt.tcgcsv.com/BNZ5,2023-04-28T04:03:10.867,1,Uncommon,197,"The next time damage would be dealt to your champion this turn, prevent all but 1 of that damage.<br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Reaction;Spell,Water,Cleric;Mage,3,Fast,,50.0,57.5,64.99,,,Foil,,,,,
494428,Water Barrier,Water Barrier,https://tcgplayer-cdn.tcgplayer.com/product/494428_200w.jpg,74,23123,https://cpt.tcgcsv.com/BNZ5,2023-04-28T04:03:10.867,1,Uncommon,197,"The next time damage would be dealt to your champion this turn, prevent all but 1 of that damage.<br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Reaction;Spell,Water,Cleric;Mage,3,Fast,,0.2,0.89,1.05,,,Normal,,,,,
494429,Water Resonance Bauble,Water Resonance Bauble,https://tcgplayer-cdn.tcgplayer.com/product/494429_200w.jpg,74,23123,https://cpt.tcgcsv.com/CNZ5,2023-04-28T04:03:10.867,1,Uncommon,059,Banish Water Resonance Bauble: Draw a card. Activate this ability only if an opponent controls a water element champion.,Item;Regalia,Bauble,Norm,Mage,,,"<em>Torrents crash and turn along the edges of this orb, waiting for their inevitable release.</em>",0.25,0.49,0.5,0.31,,Normal,,,0,,
494429,Water Resonance Bauble,Water Resonance Bauble,https://tcgplayer-cdn.tcgplayer.com/product/494429_200w.jpg,74,23123,https://cpt.tcgcsv.com/CNZ5,2023-04-28T04:03:10.867,1,Uncommon,059,Banish Water Resonance Bauble: Draw a card. Activate this ability only if an opponent controls a water element champion.,Item;Regalia,Bauble,Norm,Mage,,,"<em>Torrents crash and turn along the edges of this orb, waiting for their inevitable release.</em>",59.98,59.99,100.0,,,Foil,,,0,,
494430,Weaponsmith,Weaponsmith,https://tcgplayer-cdn.tcgplayer.com/product/494430_200w.jpg,74,23123,https://cpt.tcgcsv.com/DNZ5,2023-04-28T04:03:10.867,1,Common,116,"[Class Bonus] At the beginning of your recollection phase, put a durability counter on target weapon you control. (Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Norm,Warrior,2,,<em>The forges burn bright as war dawns on Cambria.</em>,35.0,36.5,37.99,38.49,,Foil,1,3,,,
494430,Weaponsmith,Weaponsmith,https://tcgplayer-cdn.tcgplayer.com/product/494430_200w.jpg,74,23123,https://cpt.tcgcsv.com/DNZ5,2023-04-28T04:03:10.867,1,Common,116,"[Class Bonus] At the beginning of your recollection phase, put a durability counter on target weapon you control. (Apply this effect only if your champion's class matches this card's class.)",Ally,Human,Norm,Warrior,2,,<em>The forges burn bright as war dawns on Cambria.</em>,0.22,0.25,0.5,0.23,,Normal,1,3,,,
494431,Wilderness Harpist,Wilderness Harpist,https://tcgplayer-cdn.tcgplayer.com/product/494431_200w.jpg,74,23123,https://cpt.tcgcsv.com/FNZ5,2023-04-28T04:03:10.867,1,Common,230,"[Class Bonus] Stealth (This unit can't be targeted by attacks unless permitted by true sight.)<br>Whenever you activate a Harmony or Melody card, your champion gets +1 level until end of turn.",Ally,Human,Wind,Tamer,2,,,0.15,0.32,0.99,0.32,,Normal,0,2,,,
494431,Wilderness Harpist,Wilderness Harpist,https://tcgplayer-cdn.tcgplayer.com/product/494431_200w.jpg,74,23123,https://cpt.tcgcsv.com/FNZ5,2023-04-28T04:03:10.867,1,Common,230,"[Class Bonus] Stealth (This unit can't be targeted by attacks unless permitted by true sight.)<br>Whenever you activate a Harmony or Melody card, your champion gets +1 level until end of turn.",Ally,Human,Wind,Tamer,2,,,84.99,87.49,89.99,,,Foil,0,2,,,
494432,Wind Cutter,Wind Cutter,https://tcgplayer-cdn.tcgplayer.com/product/494432_200w.jpg,74,23123,https://cpt.tcgcsv.com/GNZ5,2023-04-28T04:03:10.867,1,Common,231,"[Class Bonus] Wind Cutter gets +1 power. (Apply this effect only if your champion's class matches this card's class.)<br>On Hit: Reveal a card at random from your memory. If that card is wind element, put Wind Cutter into your memory.",Attack,Sword,Wind,Warrior;Ranger,2,,,59.99,69.99,79.99,,,Foil,1,,,,
494432,Wind Cutter,Wind Cutter,https://tcgplayer-cdn.tcgplayer.com/product/494432_200w.jpg,74,23123,https://cpt.tcgcsv.com/GNZ5,2023-04-28T04:03:10.867,1,Common,231,"[Class Bonus] Wind Cutter gets +1 power. (Apply this effect only if your champion's class matches this card's class.)<br>On Hit: Reveal a card at random from your memory. If that card is wind element, put Wind Cutter into your memory.",Attack,Sword,Wind,Warrior;Ranger,2,,,0.11,0.39,0.75,0.38,,Normal,1,,,,
494433,Wind Resonance Bauble,Wind Resonance Bauble,https://tcgplayer-cdn.tcgplayer.com/product/494433_200w.jpg,74,23123,https://cpt.tcgcsv.com/HNZ5,2023-04-28T04:03:10.867,1,Uncommon,060,Banish Wind Resonance Bauble: Draw a card. Activate this ability only if an opponent controls a wind element champion.,Item;Regalia,Bauble,Norm,Mage,,,<em>A spirit of wind sleeps within this bauble. Perhaps it will grant blessings once it wakes.</em>,0.25,0.32,0.5,0.34,,Normal,,,0,,
494433,Wind Resonance Bauble,Wind Resonance Bauble,https://tcgplayer-cdn.tcgplayer.com/product/494433_200w.jpg,74,23123,https://cpt.tcgcsv.com/HNZ5,2023-04-28T04:03:10.867,1,Uncommon,060,Banish Wind Resonance Bauble: Draw a card. Activate this ability only if an opponent controls a wind element champion.,Item;Regalia,Bauble,Norm,Mage,,,<em>A spirit of wind sleeps within this bauble. Perhaps it will grant blessings once it wakes.</em>,34.17,34.95,49.99,,,Foil,,,0,,
494434,Windrider Mage,Windrider Mage,https://tcgplayer-cdn.tcgplayer.com/product/494434_200w.jpg,74,23123,https://cpt.tcgcsv.com/JNZ5,2023-04-28T04:03:10.867,1,Uncommon,232,"Stealth (This unit can't be targeted by attacks unless permitted by true sight.)<br>[Class Bonus] At the beginning of your recollection phase, you may return Windrider Mage to your hand. If you do, put an enlighten counter on your champion.",Ally,Human,Wind,Mage,2,,,32.99,37.85,39.99,,,Foil,1,1,,,
494434,Windrider Mage,Windrider Mage,https://tcgplayer-cdn.tcgplayer.com/product/494434_200w.jpg,74,23123,https://cpt.tcgcsv.com/JNZ5,2023-04-28T04:03:10.867,1,Uncommon,232,"Stealth (This unit can't be targeted by attacks unless permitted by true sight.)<br>[Class Bonus] At the beginning of your recollection phase, you may return Windrider Mage to your hand. If you do, put an enlighten counter on your champion.",Ally,Human,Wind,Mage,2,,,0.2,0.25,0.49,,,Normal,1,1,,,
